months,eqpdays,change_mou,mou_mean,totmrc_mean,hnd_price,avgqty,crclscod,uniqsubs,avgrev,cluster,churn
13,377.0,40.25,402.75,33.7425,129.9899902,104.92,,2,42.0,0,0
20,593.0,21.0,1003.0,86.98,149.9899902,370.22,,1,88.69,2,1
25,739.0,-183.5,734.5,44.99,79.98999023,109.96,,1,53.21,0,0
22,146.0,-33.0,364.0,29.99,29.98999023,106.48,,1,46.38,0,1
16,492.0,-1.0,554.0,44.99,149.9899902,195.4,,1,71.13,0,1
8,224.0,-122.5,177.5,42.4475,199.9899902,166.14,,1,48.31,0,1
16,483.0,-209.75,269.75,39.99,9.989997864,149.33,,1,94.77,0,1
13,365.0,-44.5,68.5,47.49,129.9899902,30.1,,2,40.01,0,1
12,298.0,-2867.5,2987.5,93.3775,199.9899902,457.91,,1,185.7,2,1
24,66.0,-1702.5,1702.5,40.9525,0.0,1050.73,,4,137.41,2,0
11,267.0,251.5,299.5,18.5,99.98999023,93.9,,3,25.09,0,1
14,401.0,-0.75,134.75,39.99,59.98999023,72.92,,1,35.04,0,0
12,356.0,-21.25,233.25,69.99,129.9899902,121.18,,1,50.69,0,0
20,394.0,-54.5,501.5,49.99,29.98999023,117.56,,1,55.25,0,1
21,114.0,-123.0,151.0,16.93,129.9899902,142.95,,1,33.69,0,0
12,333.0,47.25,199.75,39.99,29.98999023,52.18,,1,40.91,0,1
23,689.0,124.0,491.0,45.0,29.98999023,166.91,,4,57.58,0,1
9,282.0,-560.75,560.75,15.9625,149.9899902,219.0,,1,47.64,2,0
13,380.0,-23.75,23.75,59.99,29.98999023,18.64,,3,48.79,0,0
22,84.0,35.0,1161.0,49.99,9.989997864,389.95,,1,57.0,0,1
23,682.0,-101.25,112.25,39.99,149.9899902,74.91,,1,42.88,0,1
9,176.0,-187.0,1237.0,44.99,9.989997864,190.13,,2,73.59,2,0
18,253.0,54.75,151.25,30.0,129.9899902,96.88,,1,33.51,0,1
13,118.0,-282.75,282.75,49.7725,129.9899902,294.25,,1,92.59,2,1
10,177.0,-809.5,843.5,62.775,129.9899902,580.88,,3,180.0,2,0
14,406.0,291.5,742.5,40.03,149.9899902,191.75,,2,70.27,0,0
47,63.0,9.25,1396.75,99.9925,199.9899902,404.53,,2,104.2,2,0
30,484.0,-196.5,2221.5,84.99,129.9899902,785.82,,2,139.21,2,0
60,1812.0,-1.5,7.5,38.0,29.98999023,30.81,,1,40.45,0,0
10,299.0,107.5,232.5,39.99,99.98999023,88.44,,4,36.66,0,1
31,560.0,-26.0,204.0,24.99,9.989997864,91.31,,1,30.44,0,1
14,326.0,773.5,971.5,44.99,199.9899902,149.46,,1,72.2,0,1
7,201.0,-18.5,141.5,10.0,149.9899902,65.33,,2,13.17,0,1
10,282.0,-157.25,273.25,59.99,29.98999023,113.67,,1,63.32,0,0
17,527.0,-89.0,421.0,50.0,79.98999023,243.19,,1,54.02,0,0
18,540.0,50.5,187.5,10.0,149.9899902,38.88,,2,15.36,0,0
14,68.0,-140.5,663.5,49.99,99.98999023,220.83,,1,64.73,0,1
11,318.0,-234.25,234.25,77.2825,199.9899902,183.2,,2,108.18,2,0
20,41.0,21.5,45.5,29.99,149.9899902,13.21,,1,30.27,0,0
19,122.0,85.25,358.75,46.98,79.98999023,176.83,,1,52.03,0,0
22,405.0,2.25,365.75,29.99,129.9899902,227.6,,1,42.89,0,1
13,311.0,-1422.0,1422.0,110.3125,149.9899902,349.83,,5,94.66,2,0
21,158.0,88.75,422.25,44.99,99.98999023,153.53,,1,37.55,0,0
22,231.0,67.75,2136.25,129.99,29.98999023,1047.93,,2,146.94,2,0
22,253.0,-98.0,1422.0,44.99,29.98999023,171.1,,3,36.25,0,1
11,317.0,-673.5,673.5,57.0075,149.9899902,365.5,,1,114.11,2,0
13,408.0,53.5,166.5,42.2475,59.98999023,33.67,,1,33.34,0,0
11,335.0,-446.75,744.75,59.99,199.9899902,353.7,,1,85.49,2,1
17,487.0,-150.75,349.75,29.99,129.9899902,53.87,,1,46.35,0,0
14,418.0,279.0,390.0,39.99,9.989997864,100.69,,3,45.91,0,1
13,405.0,183.25,274.75,10.0,149.9899902,52.67,,5,10.01,0,1
27,642.0,16.5,163.5,59.99,149.9899902,66.65,,3,43.42,0,0
12,349.0,22.25,233.75,10.0,129.9899902,110.82,,3,12.01,0,0
26,790.0,-25.5,102.5,50.0,59.98999023,36.04,,2,48.3,0,0
41,96.0,23.0,132.0,16.99,99.98999023,61.25,,1,24.7,0,0
9,271.0,-364.0,1553.0,84.99,29.98999023,515.13,,1,117.68,2,1
21,327.0,-23.25,363.25,25.39,29.98999023,274.25,,2,33.35,0,0
11,332.0,62.75,661.25,10.0,199.9899902,193.2,,2,12.23,0,1
11,82.0,-352.0,567.0,41.12,99.98999023,190.4,,1,49.62,2,1
21,648.0,-56.75,65.75,29.99,29.98999023,11.26,,1,30.54,0,0
20,145.0,-387.0,1592.0,59.99,149.9899902,239.16,,1,84.91,2,0
22,649.0,-55.75,170.75,30.0,29.98999023,48.4,,2,30.71,0,0
13,368.0,-181.5,1133.5,59.99,199.9899902,217.73,,1,83.59,2,1
9,249.0,504.25,859.75,44.99,149.9899902,368.38,,1,54.1,0,0
37,1116.0,-30.25,284.25,30.0,29.98999023,33.72,,1,34.39,0,0
10,278.0,590.0,1287.0,124.99,149.9899902,254.67,,2,164.39,0,1
35,791.0,390.5,999.5,94.98,29.98999023,270.73,,1,149.37,0,1
21,625.0,-21.75,205.75,29.99,29.98999023,72.25,,1,35.53,0,1
33,30.0,-53.5,1270.5,84.99,199.9899902,668.85,,4,89.2,2,0
17,508.0,-30.75,865.75,59.99,199.9899902,258.13,,1,57.08,0,1
50,675.0,-30.75,364.75,34.98,9.989997864,242.77,,1,41.28,0,0
19,576.0,-7.75,225.75,59.99,199.9899902,97.94,,2,60.05,0,0
21,628.0,-2.75,4.75,16.99,149.9899902,5.85,,1,17.7,0,0
19,397.0,-38.75,344.75,52.48,29.98999023,153.83,,2,97.76,0,0
22,312.0,-382.75,1365.75,75.0,149.9899902,85.85,,1,177.73,2,1
39,1180.0,-27.0,73.0,24.99,29.98999023,25.04,,1,30.03,0,0
22,-3.0,-304.5,1770.5,63.7425,129.9899902,656.95,,2,86.05,2,1
21,160.0,-7.5,363.5,41.1175,129.9899902,88.42,,1,34.61,0,0
15,101.0,18.75,547.25,44.7475,99.98999023,214.43,,2,60.18,0,1
23,698.0,-10.5,28.5,16.99,29.98999023,9.91,,2,18.05,0,0
21,629.0,88.0,367.0,30.0,29.98999023,80.68,,2,41.72,0,1
10,152.0,-349.5,1233.5,79.99,29.98999023,117.0,,2,83.92,2,1
40,1188.0,0.0,0.0,0.0,29.98999023,37.58,,3,32.37,0,1
28,180.0,113.75,939.25,70.0,79.98999023,604.15,,1,92.22,2,1
29,873.0,-7.5,111.5,16.99,29.98999023,18.19,,1,30.12,0,0
20,616.0,65.0,35.0,13.8375,59.98999023,5.47,,2,18.18,0,0
30,448.0,-0.25,118.25,51.99,39.98999023,79.86,,1,59.2,0,1
9,243.0,-143.0,958.0,64.99,99.98999023,514.43,,2,99.81,2,0
14,435.0,-65.75,100.75,29.99,199.9899902,63.69,,1,43.71,0,1
22,637.0,3.5,33.5,59.99,79.98999023,40.35,,1,58.02,0,0
15,284.0,13.75,354.25,10.0,129.9899902,125.92,,2,16.89,0,1
27,812.0,-58.0,129.0,29.99,29.98999023,40.12,,1,34.92,0,1
20,606.0,3.5,13.5,19.99,29.98999023,66.72,,2,52.4,0,0
21,611.0,-18.75,21.75,50.0,149.9899902,86.63,,1,53.05,0,1
18,523.0,-18.5,64.5,39.99,199.9899902,39.59,,1,36.32,0,0
17,490.0,52.5,202.5,10.0,199.9899902,95.47,,4,14.83,0,0
33,75.0,31.25,1321.75,10.0,129.9899902,276.0,,2,59.62,0,0
11,328.0,-131.5,940.5,59.99,149.9899902,294.7,,1,78.96,2,1
9,136.0,-88.25,143.25,59.99,99.98999023,55.63,,3,55.4,0,0
21,254.0,183.75,1658.25,59.99,129.9899902,234.45,,1,70.82,0,0
15,460.0,-56.25,401.25,59.99,149.9899902,94.69,,2,51.06,0,0
26,172.0,80.75,634.25,25.96,29.98999023,104.07,,1,72.17,0,1
7,51.0,507.75,1305.25,52.49,149.9899902,435.17,,1,82.05,0,0
19,576.0,-159.75,159.75,42.0875,59.98999023,283.28,,1,71.05,0,1
32,954.0,73.5,44.5,57.49,29.98999023,33.16,,2,66.68,0,1
6,195.0,29.25,544.75,44.99,199.9899902,177.8,,1,76.07,0,0
39,1162.0,-16.25,70.25,16.99,29.98999023,24.11,,1,19.59,0,1
40,7.0,134.0,148.0,29.99,129.9899902,49.4,,1,39.15,0,0
7,222.0,107.25,292.75,44.99,199.9899902,66.33,,1,38.13,0,0
17,271.0,104.75,270.25,50.0,149.9899902,100.31,,1,52.16,0,1
12,69.0,27.75,572.25,44.99,59.98999023,95.82,,3,33.46,0,1
12,269.0,148.5,238.5,10.0,29.98999023,80.0,,4,13.37,0,0
17,493.0,-37.5,43.5,49.99,29.98999023,49.33,,5,38.11,0,0
15,83.0,-39.75,559.75,50.115,149.9899902,241.57,,1,76.51,0,1
14,54.0,5.25,205.75,29.9925,99.98999023,120.77,,2,31.3,0,1
33,230.0,5.0,27.0,16.99,149.9899902,13.55,,1,19.92,0,0
35,1066.0,0.0,0.0,35.295,29.98999023,75.15,,2,45.26,0,1
27,791.0,-13.0,496.0,50.0,29.98999023,64.96,,1,53.52,0,0
10,306.0,-30.25,47.25,42.45,29.98999023,47.75,,2,40.7,0,0
39,129.0,-284.25,284.25,40.0,199.9899902,167.15,,1,66.43,0,1
14,412.0,215.25,818.75,49.99,59.98999023,254.67,,1,70.26,0,1
28,66.0,144.75,144.25,29.99,149.9899902,48.46,,1,47.06,0,1
19,434.0,224.25,869.75,44.99,59.98999023,119.82,,1,47.97,0,0
22,353.0,43.0,1492.0,109.99,149.9899902,216.1,,1,88.63,2,1
7,187.0,-5.25,14.25,0.0,129.9899902,24.5,,1,29.67,0,1
11,323.0,16.0,465.0,39.99,79.98999023,106.3,,1,33.91,0,1
9,254.0,-1037.25,1158.25,45.9625,129.9899902,562.5,,1,109.07,2,1
17,496.0,-12.25,388.25,29.99,149.9899902,145.25,,1,45.15,0,0
11,169.0,78.5,390.5,40.03,149.9899902,36.0,,1,63.16,0,1
15,449.0,-111.75,111.75,77.73,79.98999023,94.21,,2,48.11,0,1
12,277.0,-60.5,415.5,49.99,129.9899902,90.18,,3,56.04,0,1
12,336.0,2.25,191.75,44.99,199.9899902,66.3,,2,36.31,0,0
14,194.0,68.25,609.75,39.99,149.9899902,91.46,,1,46.74,0,0
36,118.0,-507.5,1527.5,84.99,149.9899902,581.46,,2,81.74,2,1
10,302.0,621.75,1296.25,49.99,199.9899902,145.67,,1,77.07,0,1
30,900.0,2.0,153.0,30.0,29.98999023,118.5,,3,37.17,0,0
13,376.0,-30.0,422.0,29.9925,149.9899902,132.0,,1,48.68,0,1
15,225.0,-437.75,599.75,30.0,129.9899902,361.71,,1,84.11,2,1
8,249.0,98.25,624.75,49.99,199.9899902,213.29,,1,55.62,0,1
13,80.0,-115.0,379.0,39.99,129.9899902,151.83,,1,50.21,0,0
13,175.0,-61.25,415.25,59.99,129.9899902,240.45,,1,59.77,0,0
26,770.0,1.0,48.0,7.5,29.98999023,36.08,,1,23.94,0,1
22,668.0,-12.25,13.25,15.0,29.98999023,10.5,,1,20.02,0,0
30,485.0,92.75,188.25,29.99,9.989997864,64.55,,1,37.1,0,1
25,733.0,-9.5,70.5,30.0,29.98999023,19.78,,1,28.78,0,0
10,305.0,-49.0,64.0,94.91,149.9899902,60.89,,3,86.29,0,0
15,190.0,37.0,993.0,59.99,99.98999023,148.07,,1,77.16,0,0
11,315.0,-233.25,623.25,44.99,29.98999023,246.56,,3,70.14,2,0
24,728.0,-24.5,67.5,19.99,29.98999023,30.17,,1,29.63,0,0
15,429.0,-1.75,107.75,39.99,59.98999023,52.31,,1,30.37,0,0
22,284.0,27.0,227.0,49.99,79.98999023,32.25,,1,54.1,0,1
19,585.0,-5.75,5.75,32.49,149.9899902,11.56,,2,32.91,0,1
23,680.0,22.25,67.75,15.975,129.9899902,32.23,,3,31.67,0,0
34,519.0,-638.75,638.75,57.49,79.98999023,281.15,,2,133.1,2,1
22,667.0,-92.25,713.25,44.99,29.98999023,225.45,,3,35.6,0,1
16,152.0,68.25,1407.75,44.99,129.9899902,243.27,,1,56.98,0,0
13,380.0,24.5,319.5,10.0,79.98999023,128.18,,2,15.22,0,1
20,229.0,640.0,2932.0,104.6675,149.9899902,748.84,,1,178.32,2,1
24,721.0,99.75,368.25,34.98,29.98999023,154.65,,2,69.64,0,1
23,67.0,-364.25,2589.25,84.99,79.98999023,690.05,,6,134.24,2,1
14,12.0,251.75,902.25,59.99,129.9899902,154.31,,1,68.1,0,1
7,204.0,371.25,1634.75,49.99,149.9899902,301.33,,1,92.19,0,1
11,9.0,68.25,959.75,84.99,79.98999023,381.1,,4,96.6,2,1
28,829.0,-90.5,171.5,32.49,29.98999023,87.53,,2,35.75,0,1
26,229.0,0.0,631.0,11.99666667,99.98999023,277.46,,4,65.46,0,1
10,307.0,-49.5,275.5,18.95,59.98999023,89.38,,2,28.13,0,1
22,676.0,14.25,40.75,10.0,9.989997864,17.85,,2,20.57,0,0
30,339.0,-0.333333333,135.3333333,30.0,9.989997864,51.58,,1,32.69,0,1
12,342.0,-25.25,25.25,54.99,199.9899902,55.91,,1,41.12,0,1
23,78.0,-112.25,1107.25,76.0375,129.9899902,679.77,,1,94.78,2,1
14,366.0,-18.25,486.25,49.99,199.9899902,193.92,,1,65.87,0,1
25,736.0,-37.0,40.0,30.0,129.9899902,54.35,,1,31.36,0,0
32,21.0,112.0,659.0,59.99,129.9899902,201.93,,1,55.79,0,1
12,111.0,84.75,955.25,59.99,0.0,304.27,,1,59.53,0,0
6,184.0,66.25,194.75,59.99,99.98999023,125.8,,1,55.06,0,0
14,398.0,-137.75,1095.75,59.99,29.98999023,348.67,,1,61.33,2,1
37,1104.0,0.75,17.25,30.0,59.98999023,13.94,,1,29.67,0,0
26,767.0,-191.0,578.0,50.0,29.98999023,198.5,,1,59.95,0,1
12,338.0,45.0,320.0,48.495,149.9899902,62.64,,1,46.22,0,1
16,486.0,-124.25,494.25,39.99,29.98999023,183.73,,1,57.61,0,0
11,329.0,-159.75,394.75,44.99,129.9899902,109.2,,1,38.92,0,1
7,207.0,73.5,219.5,69.99,129.9899902,53.5,,2,60.89,0,0
20,602.0,-37.5,190.5,10.0,9.989997864,43.37,,2,15.5,0,1
22,81.0,18.75,63.25,39.98,199.9899902,38.1,,1,41.93,0,0
26,783.0,42.25,55.75,82.49,29.98999023,51.21,,4,90.2,0,0
13,365.0,48.5,716.5,41.2,199.9899902,153.55,,1,42.49,0,1
35,1048.0,-42.75,760.75,45.0,29.98999023,148.27,,2,64.31,0,1
12,333.0,1.5,7.5,8.0,149.9899902,127.82,,2,35.01,0,1
18,541.0,1.5,153.5,29.99,29.98999023,54.59,,1,34.06,0,1
29,565.0,274.0,2083.0,75.0,29.98999023,885.81,,3,99.34,2,0
47,17.0,19.5,648.5,70.0,129.9899902,299.16,,1,72.01,0,1
18,435.0,-14.5,116.5,29.99,29.98999023,88.12,,1,42.23,0,0
12,339.0,-43.75,413.75,44.99,99.98999023,146.0,,1,36.34,0,1
22,682.0,8.0,500.0,59.99,79.98999023,379.62,,1,104.78,2,1
34,1048.0,-47.75,290.75,30.0,29.98999023,179.14,,1,31.61,0,1
9,260.0,111.75,106.25,40.1175,9.989997864,82.13,,1,36.14,0,0
12,354.0,-264.0,856.0,50.03,99.98999023,241.36,,2,46.22,2,1
57,1092.0,21.5,45.5,0.0,29.98999023,29.0,,3,12.22,0,0
11,323.0,-258.75,1052.75,44.99,149.9899902,132.7,,1,38.32,0,1
24,705.0,-49.25,71.25,29.99,59.98999023,62.0,,1,37.68,0,0
20,607.0,-86.0,86.0,6.21,29.98999023,63.89,,3,21.73,0,1
54,163.0,110.0,1020.0,58.0,199.9899902,359.12,,1,65.99,0,1
14,253.0,-48.0,73.0,20.2375,99.98999023,120.67,,1,62.94,0,0
21,626.0,11.25,35.75,30.0,59.98999023,16.08,,1,31.26,0,1
25,769.0,62.0,85.0,29.99,29.98999023,46.17,,1,37.48,0,1
11,329.0,0.0,0.0,10.0,29.98999023,80.5,,1,39.1,0,1
14,401.0,-479.0,534.0,24.51,149.9899902,181.54,,1,70.61,2,1
34,400.0,-16.75,554.75,50.0,79.98999023,153.42,,1,54.86,0,0
16,464.0,-276.75,276.75,44.99,59.98999023,182.13,,1,104.46,2,1
19,119.0,340.0,847.0,59.99,199.9899902,183.67,,1,51.64,0,0
10,304.0,47.0,23.0,59.99,59.98999023,3.78,,1,50.59,0,0
11,105.0,-68.5,743.5,50.2325,129.9899902,283.67,,4,36.1,0,1
16,14.0,272.25,184.75,49.99,129.9899902,128.64,,2,61.55,0,0
12,359.0,31.5,63.5,10.0,199.9899902,33.0,,2,16.36,0,1
16,478.0,-56.25,473.25,33.7425,29.98999023,207.87,,2,62.75,0,1
16,460.0,12.75,325.25,29.99,149.9899902,80.64,,1,44.1,0,0
13,384.0,-60.5,63.5,10.0,199.9899902,60.64,,2,21.64,0,1
8,241.0,160.0,1592.0,72.49,149.9899902,221.5,,3,57.46,0,0
19,550.0,0.0,0.0,30.0,199.9899902,143.41,,1,40.73,0,1
27,675.0,-12.0,123.0,44.99,149.9899902,61.54,,2,35.9,0,0
7,97.0,275.75,199.25,39.99,79.98999023,47.83,,4,34.09,0,1
12,336.0,99.5,347.5,47.4475,199.9899902,100.1,,1,43.58,0,0
9,278.0,103.5,671.5,10.0,29.98999023,200.38,,2,13.07,0,0
17,503.0,-25.75,25.75,24.5775,59.98999023,129.33,,1,42.33,0,0
35,134.0,-7.75,11.75,19.99,99.98999023,9.44,,2,25.25,0,1
12,357.0,39.0,968.0,49.99,199.9899902,385.55,,1,78.38,2,1
32,333.0,-28.75,28.75,32.075,199.9899902,345.5,,1,88.45,0,1
25,368.0,295.25,167.75,29.995,149.9899902,10.88,,1,30.26,0,0
14,413.0,-28.5,81.5,28.54,129.9899902,34.15,,5,21.16,0,1
27,151.0,-216.0,2258.0,59.99,199.9899902,500.11,,1,144.39,2,1
11,23.0,-8.75,396.75,44.99,129.9899902,176.5,,1,40.72,0,1
12,373.0,-97.25,433.25,49.99,29.98999023,208.91,,1,50.57,0,0
12,336.0,-43.75,163.75,52.615,149.9899902,39.8,,3,39.88,0,0
25,742.0,10.5,9.5,19.99,9.989997864,4.78,,2,24.92,0,1
12,375.0,0.0,285.0,27.33,29.98999023,153.36,,1,51.82,0,0
10,298.0,-80.5,249.5,46.3225,129.9899902,73.33,,1,34.74,0,0
28,842.0,-114.5,330.5,44.99,29.98999023,110.0,,1,37.9,0,0
53,663.0,92.5,1525.5,75.995,79.98999023,712.21,,2,108.89,2,0
26,46.0,-112.5,1921.5,75.03,99.98999023,433.21,,1,90.91,2,0
29,52.0,-147.75,700.75,50.0,149.9899902,241.59,,1,70.55,2,0
6,110.0,-198.0,975.0,44.99,129.9899902,308.6,,3,43.09,2,1
18,97.0,65.75,580.25,10.0,99.98999023,204.53,,3,30.08,0,0
10,180.0,85.5,255.5,48.825,79.98999023,102.56,,1,56.55,0,1
12,371.0,56.75,250.25,59.99,59.98999023,95.73,,2,55.85,0,1
10,289.0,621.75,984.25,40.5725,199.9899902,234.88,,1,80.09,0,0
25,758.0,98.75,370.25,10.0,29.98999023,122.94,,3,20.12,0,1
12,373.0,40.25,343.75,39.99,149.9899902,146.0,,2,39.17,0,0
14,425.0,97.5,82.5,59.99,59.98999023,24.54,,2,52.15,0,0
32,974.0,0.0,0.0,33.8225,29.98999023,27.42,,2,37.75,0,0
7,205.0,-327.5,533.5,44.99,149.9899902,204.67,,2,87.84,2,0
21,634.0,-24.0,177.0,30.0,29.98999023,51.75,,2,38.33,0,0
11,121.0,-50.0,473.0,39.99,129.9899902,176.4,,1,63.15,0,0
11,326.0,-15.0,321.0,39.99,29.98999023,165.8,,2,35.82,0,1
25,746.0,101.75,375.25,29.99,29.98999023,147.04,,1,46.23,0,1
14,403.0,63.75,546.25,59.99,199.9899902,150.08,,1,52.33,0,1
8,13.0,1614.5,1525.5,47.815,0.0,204.0,,2,30.47,0,1
12,354.0,-82.5,140.5,79.99,99.98999023,25.45,,2,65.45,0,0
23,676.0,19.0,18.0,16.99,59.98999023,10.0,,1,22.51,0,0
37,1113.0,-4.75,4.75,16.99,29.98999023,3.2,,1,17.12,0,1
14,165.0,-65.75,531.75,39.99,129.9899902,153.62,,1,50.86,0,1
49,409.0,0.0,0.0,10.0,149.9899902,191.29,,1,61.76,0,0
27,806.0,19.5,75.5,7.5,9.989997864,16.61,,1,15.87,0,1
18,123.0,64.25,316.75,49.99,129.9899902,125.44,,1,68.07,0,0
13,401.0,2.75,50.25,10.0,59.98999023,14.73,,2,13.51,0,1
17,98.0,-219.0,1792.0,68.7,499.9899902,644.19,,2,78.49,2,1
23,672.0,0.0,0.0,10.0,29.98999023,66.48,,2,30.84,0,1
8,253.0,-38.0,930.0,59.99,149.9899902,99.86,,1,67.55,0,0
13,388.0,73.0,551.0,54.99,149.9899902,200.75,,1,122.68,0,1
25,767.0,-7.5,8.5,16.99,29.98999023,7.0,,1,21.63,0,0
21,396.0,7.0,871.0,42.405,79.98999023,377.63,,3,103.98,2,0
6,184.0,167.5,922.5,44.99,99.98999023,124.0,,1,42.97,0,1
13,393.0,-62.0,548.0,62.49,199.9899902,161.83,,1,63.52,0,1
18,549.0,81.5,573.5,82.49,29.98999023,392.19,,3,83.67,0,1
27,797.0,46.0,194.0,29.99,29.98999023,106.48,,2,22.97,0,1
44,284.0,63.5,77.5,29.99,199.9899902,153.42,,1,75.0,0,1
21,608.0,-9.0,357.0,29.99,59.98999023,85.32,,1,36.05,0,1
41,699.0,57.5,490.5,49.99,79.98999023,230.1,,3,66.46,0,0
16,458.0,-10.5,93.5,29.99,149.9899902,24.71,,2,33.57,0,0
29,878.0,-52.75,94.75,30.0,59.98999023,46.18,,1,33.85,0,0
29,883.0,-30.5,225.5,24.99,29.98999023,73.96,,1,38.19,0,1
19,552.0,7.5,615.5,69.99,79.98999023,132.83,,1,52.19,0,0
7,196.0,-438.5,502.5,71.2425,29.98999023,79.17,,5,105.09,2,1
8,102.0,-486.0,1281.0,84.99,129.9899902,628.0,,1,130.95,2,0
11,331.0,189.75,520.25,44.99,99.98999023,146.9,,1,40.64,0,1
15,384.0,-239.25,557.25,10.0,59.98999023,118.85,,4,26.46,0,1
28,840.0,48.25,206.75,29.99,59.98999023,66.93,,1,43.15,0,0
19,533.0,94.0,224.0,65.075,29.98999023,108.06,,1,53.77,0,0
11,55.0,565.0,4487.0,159.99,199.9899902,1280.0,,2,293.83,2,0
31,189.0,-120.25,313.25,34.99,149.9899902,196.93,,1,49.68,0,0
12,359.0,-109.0,358.0,39.99,59.98999023,178.55,,1,31.19,0,1
28,840.0,29.5,62.5,19.99,29.98999023,21.69,,1,15.25,0,0
31,837.0,-32.5,87.5,30.0,29.98999023,46.64,,5,30.69,0,0
13,377.0,-19.0,30.0,69.99,99.98999023,18.25,,3,60.7,0,0
33,451.0,1298.75,2437.25,92.1575,79.98999023,220.77,,2,71.38,0,1
9,246.0,159.0,1081.0,59.99,199.9899902,526.71,,1,84.95,2,0
26,459.0,157.5,438.5,34.98,199.9899902,225.83,,1,56.55,0,0
15,388.0,-85.75,316.75,49.99,29.98999023,77.5,,1,69.48,0,0
10,169.0,150.0,530.0,44.99,99.98999023,161.44,,1,60.45,0,0
20,204.0,20.75,251.25,44.99,79.98999023,61.89,,1,48.3,0,1
27,33.0,-182.75,1000.75,49.995,199.9899902,477.23,,1,103.88,2,0
23,680.0,74.25,281.75,30.0,59.98999023,99.9,,1,31.14,0,1
11,336.0,-48.75,697.75,40.0,59.98999023,81.1,,1,42.39,0,1
11,332.0,-28.25,28.25,39.99,149.9899902,20.3,,1,30.36,0,1
32,468.0,47.0,78.0,44.99,199.9899902,409.94,,1,114.13,0,1
16,173.0,24.75,477.25,60.0725,99.98999023,250.33,,2,97.94,0,1
21,9.0,-205.25,543.25,50.0,129.9899902,168.65,,1,68.54,0,0
10,310.0,-82.25,104.25,14.92,59.98999023,55.5,,2,10.77,0,1
21,627.0,-32.75,78.75,30.0,149.9899902,35.15,,1,30.28,0,1
11,345.0,-54.25,349.25,59.99,199.9899902,337.0,,1,125.21,2,0
9,94.0,21.0,837.0,72.49,79.98999023,234.63,,3,64.35,0,0
26,205.0,-2.0,3.0,44.99,39.98999023,40.8,,1,49.26,0,1
8,244.0,-5.5,596.5,44.99,149.9899902,132.14,,3,36.4,0,0
18,539.0,175.75,490.25,10.0,79.98999023,119.94,,4,12.48,0,0
11,314.0,-203.0,1100.0,44.99,129.9899902,235.8,,1,42.14,0,1
28,114.0,-1372.75,1785.75,52.14,39.98999023,397.75,,1,55.53,2,1
12,361.0,-352.5,437.5,44.9925,199.9899902,154.09,,1,76.02,2,0
7,211.0,-20.5,409.5,10.0,99.98999023,185.0,,2,22.56,0,1
7,225.0,-140.75,308.75,69.99,129.9899902,148.17,,1,53.49,0,0
19,580.0,123.0,246.0,30.0,59.98999023,54.39,,1,37.28,0,0
8,249.0,-106.25,263.25,32.6525,29.98999023,48.0,,2,43.47,0,0
19,213.0,-17.5,1180.5,10.0,129.9899902,347.65,,2,40.93,0,1
29,363.0,-0.5,173.5,30.0,149.9899902,107.3,,1,32.9,0,0
10,278.0,-33.75,33.75,19.195,149.9899902,378.25,,1,127.38,0,0
22,121.0,-89.5,209.5,10.0,99.98999023,124.52,,2,45.62,0,1
13,70.0,277.0,964.0,59.99,0.0,365.58,,1,77.57,0,0
11,121.0,130.0,875.0,44.99,149.9899902,192.11,,1,40.37,0,0
9,260.0,-331.0,2021.0,63.135,99.98999023,383.0,,1,88.35,2,0
23,521.0,122.75,720.25,59.99,99.98999023,126.71,,2,69.48,0,1
24,330.0,-427.0,1702.0,67.97,129.9899902,451.09,,1,66.69,2,0
9,265.0,17.25,124.75,29.99,29.98999023,48.13,,1,34.08,0,1
32,217.0,-163.0,163.0,39.4975,79.98999023,366.14,,1,77.28,0,0
25,740.0,-42.75,98.75,10.0,29.98999023,62.74,,4,44.98,0,0
35,545.0,7.5,114.5,29.99,79.98999023,36.0,,1,24.77,0,1
15,430.0,143.0,957.0,59.99,9.989997864,237.43,,2,60.03,0,1
23,181.0,113.25,1587.75,59.99,129.9899902,269.33,,1,89.75,2,1
8,219.0,-4.25,238.25,49.155,149.9899902,101.29,,1,47.86,0,0
15,443.0,812.75,1055.25,59.99,199.9899902,471.31,,1,121.84,0,1
11,324.0,65.25,1142.75,54.99,149.9899902,200.2,,1,54.4,0,1
15,435.0,-75.25,79.25,59.99,149.9899902,52.0,,1,53.88,0,1
13,382.0,-18.25,130.25,32.4075,149.9899902,51.91,,1,44.14,0,1
23,328.0,-243.5,643.5,59.99,79.98999023,152.38,,1,99.94,2,0
7,216.0,67.25,444.75,34.965,199.9899902,284.33,,1,74.79,0,1
11,324.0,-80.25,187.25,29.99,79.98999023,43.5,,4,34.0,0,1
12,218.0,-838.25,1005.25,69.99,149.9899902,155.18,,2,97.25,2,1
21,280.0,104.25,1632.75,114.99,129.9899902,692.85,,1,109.64,2,0
11,327.0,-768.5,1840.5,59.99,149.9899902,561.3,,2,99.25,2,0
16,466.0,-124.25,420.25,30.0,199.9899902,118.2,,1,38.95,0,0
11,323.0,0.0,29.0,0.0,59.98999023,140.13,,2,50.8,0,1
15,433.0,-81.25,227.25,40.0,149.9899902,112.93,,1,44.67,0,0
