mou_mean,months,change_mou,eqpdays,adjqty,totmrc_mean,rev_mean,ovrmou_mean,drop_blk_mean,change_rev,cluster,churn
932.25,7,392.75,191.0,962,49.99,75.605,79.0,7.333333333,83.675,3,0
852.25,24,-17.25,631.0,3096,84.99,76.7225,0.0,7.0,0.2475,0,0
188.5,20,24.5,236.0,1866,29.99,33.4875,0.0,0.0,-0.2475,0,1
957.5,7,-279.5,193.0,2223,10.0,23.7,34.25,10.33333333,-13.7,0,1
131.75,25,99.25,29.0,1664,29.99,29.99,0.0,9.0,0.0,0,0
1170.5,37,59.5,330.0,11705,59.99,62.1625,39.75,17.33333333,8.0175,0,1
424.25,14,221.75,8.0,2593,39.99,40.835,28.5,3.333333333,19.055,0,0
1414.75,8,141.25,149.0,3155,85.3925,104.485,32.0,24.66666667,-18.175,0,0
283.75,11,-167.75,322.0,607,46.0925,57.46,46.75,3.333333333,-17.01,0,1
428.0,11,-169.0,313.0,338,44.99,68.13,72.25,3.666666667,-33.14,0,0
412.0,14,-323.0,411.0,3818,64.0,57.9525,0.0,5.0,35.7475,0,1
302.0,20,0.0,15.0,8011,69.99,96.58,0.0,1.333333333,0.0,0,1
788.5,13,738.5,359.0,856,10.0,55.265,179.75,10.0,133.985,3,1
1504.75,19,-370.75,492.0,7656,69.99,139.5975,216.5,28.33333333,-56.1075,2,1
840.75,28,-136.75,859.0,6515,22.5675,85.1025,229.0,10.0,-34.6725,2,1
472.75,6,-444.75,183.0,949,55.49,59.77,2.5,6.666666667,-15.23,0,1
386.5,13,-64.5,380.0,2727,44.99,35.485,0.0,4.0,0.495,0,0
697.75,26,-146.75,537.0,6740,29.99,54.2125,70.0,16.66666667,-17.7325,0,1
154.75,25,182.25,532.0,1476,29.9925,30.33,0.0,0.0,-0.34,0,0
340.25,21,-51.25,441.0,4180,44.99,42.57,14.25,2.333333333,3.41,0,0
392.25,10,10.75,41.0,1254,44.99,44.18,12.75,21.66666667,-4.2,0,0
193.0,7,-23.0,226.0,426,32.895,39.685,14.5,6.0,-4.695,0,0
49.25,7,-32.25,182.0,157,10.0,10.0,0.0,2.0,0.0,0,0
6.0,23,14.0,678.0,47,32.49,24.3675,0.0,0.0,8.1225,0,0
190.25,13,66.75,374.0,686,54.99,45.0875,0.0,3.666666667,-0.0975,0,0
0.0,13,0.0,401.0,296,4.0,3.8825,0.0,0.0,6.1175,0,1
361.0,12,55.0,358.0,1239,39.99,31.355,3.5,3.333333333,-1.365,0,1
196.5,18,-57.5,545.0,4721,30.0,38.24,0.0,9.666666667,22.74,0,1
504.5,19,-13.5,579.0,3291,49.99,67.825,56.5,12.33333333,-17.835,0,0
1562.0,14,-692.0,82.0,6541,60.6175,135.87,177.0,24.33333333,-48.37,2,1
155.5,22,-83.5,640.0,1653,29.99,49.8225,55.25,7.0,-19.8325,0,0
652.5,45,-16.5,890.0,4888,42.615,97.3675,154.75,5.333333333,-40.7775,2,0
342.75,14,264.25,405.0,1433,77.41,68.6475,0.0,1.333333333,2.3325,0,0
670.25,16,228.75,2.0,5427,49.99,60.855,2.25,13.33333333,-4.105,0,0
21.75,39,-16.75,1156.0,1386,28.7675,21.2675,0.0,1.333333333,35.8125,0,0
629.5,10,44.5,278.0,1324,49.99,65.02,37.0,18.66666667,8.25,0,0
962.25,18,31.75,190.0,6002,49.04,91.965,140.25,24.66666667,-9.415,0,1
950.5,7,-771.5,192.0,3003,59.99,111.8275,141.5,19.66666667,-57.8375,2,0
666.5,23,3.5,423.0,5284,50.0,74.3975,80.5,7.0,-15.0975,0,0
343.25,12,94.75,358.0,1292,38.3,34.7875,4.25,8.0,-34.7875,0,0
470.0,8,257.0,216.0,926,40.2225,46.37,9.25,7.0,10.02,0,1
243.75,13,264.25,35.0,781,39.99,30.69,2.0,5.666666667,2.1,0,1
4.25,29,-4.25,872.0,134,17.99,17.245,0.0,0.666666667,-0.155,0,1
62.75,19,14.25,586.0,514,29.99,31.9625,0.0,1.0,1.8675,0,1
358.75,31,54.25,936.0,3131,50.0,49.0725,0.0,7.666666667,-5.5725,0,1
635.75,29,-39.75,448.0,5511,50.0,87.7625,97.0,6.0,-24.2325,0,1
389.5,10,-17.5,276.0,2101,59.99,51.97,0.0,39.33333333,-0.99,0,0
734.75,18,-497.75,467.0,3672,50.99,83.305,106.0,8.666666667,-30.065,0,0
173.25,12,-173.25,364.0,1618,29.995,24.8175,0.0,3.0,-88.0575,2,0
1135.0,12,361.0,349.0,3920,62.49,52.985,0.0,32.33333333,-2.995,0,0
304.25,29,-190.25,35.0,2204,54.99,43.865,0.0,15.66666667,-3.875,0,1
1824.25,16,-772.25,262.0,3845,69.99,119.9375,199.0,61.0,-58.9575,2,1
188.75,18,-118.75,529.0,1423,29.99,36.285,0.0,3.333333333,-2.655,0,0
485.0,23,-24.0,49.0,3839,39.99,30.4875,0.0,8.333333333,10.4925,0,0
731.75,15,-174.75,434.0,4967,59.99,57.275,7.5,31.33333333,-2.625,0,1
378.5,11,27.5,333.0,1314,44.99,43.2975,16.75,24.66666667,-8.3075,0,0
348.75,14,62.25,15.0,1220,36.12,35.9375,13.25,4.0,-1.9875,0,0
1291.0,11,-334.0,304.0,4248,59.99,152.2025,319.0,12.66666667,-84.9325,2,0
408.25,17,12.75,493.0,1064,10.0,27.1475,42.25,6.0,5.2525,0,0
355.0,35,-5.0,348.0,2640,42.49,48.26,18.25,8.0,2.23,0,1
5.5,18,-0.5,537.0,108,32.49,32.49,0.0,0.333333333,0.0,0,1
442.25,11,-229.25,308.0,510,39.99,40.9275,31.25,15.66666667,-10.9375,0,0
432.0,12,155.0,360.0,1126,39.99,67.4125,92.5,10.66666667,59.7575,3,1
1081.75,14,-140.75,399.0,1128,49.99,38.15,0.0,0.0,-0.16,0,0
129.3333333,30,19.66666667,871.0,2962,34.98,37.68,0.0,5.0,0.6,0,0
119.25,12,-119.25,355.0,1607,54.99,48.99,0.0,0.0,0.0,0,1
125.25,17,-80.25,61.0,2172,50.7975,33.545,0.0,9.0,-40.325,0,0
704.75,34,128.25,804.0,6121,62.3225,51.93,36.25,7.666666667,43.26,0,1
51.5,17,-51.5,519.0,1209,50.0,53.4975,0.0,0.333333333,-0.2475,0,1
477.0,16,83.0,18.0,1810,44.99,62.055,37.5,12.66666667,-9.755,0,0
649.25,17,79.75,55.0,6110,50.0,68.79,30.25,9.666666667,-7.6,0,1
167.0,7,-61.0,197.0,420,54.99,38.345,0.0,2.666666667,6.645,0,0
24.0,11,72.0,11.0,1474,32.5725,22.7525,0.0,0.0,7.5675,0,1
314.25,10,84.75,302.0,699,59.99,53.99,0.0,20.66666667,0.0,0,0
644.75,9,-51.75,280.0,807,39.99,33.7325,9.0,7.333333333,-3.3525,0,0
1430.5,30,-759.5,572.0,5842,99.99,266.2375,386.75,2.666666667,-161.5075,2,1
1905.0,8,303.0,255.0,3700,48.89,162.81,283.5,19.33333333,73.98,3,1
169.0,20,-23.0,604.0,1307,32.49,33.0275,0.0,2.666666667,0.4525,0,1
452.0,12,7.0,358.0,2027,69.99,59.99,0.5,25.33333333,0.0,0,1
757.25,21,-363.25,636.0,4822,74.99,80.2225,3.25,14.33333333,-1.9825,0,0
161.75,17,66.25,61.0,1128,10.0,17.4875,0.0,23.33333333,1.7625,0,0
456.25,11,-35.25,315.0,1378,39.99,54.145,60.5,2.0,-17.825,0,0
291.25,32,-51.25,310.0,4110,33.7425,36.205,21.5,10.33333333,-35.855,0,1
1017.25,8,195.75,4.0,1584,44.99,39.265,0.0,6.0,-2.295,0,0
775.5,36,731.5,20.0,350,49.99,90.925,97.5,9.0,26.555,0,0
0.0,26,0.0,777.0,1213,0.0,0.0,0.0,5.0,0.0,0,1
600.25,31,122.75,230.0,7005,101.6925,115.22,61.5,9.666666667,74.41,3,0
705.0,18,-705.0,518.0,7458,89.99,108.6575,96.75,18.33333333,-23.6675,2,0
363.0,21,-295.0,647.0,1544,69.99,61.4425,22.75,10.66666667,-11.4525,0,0
915.0,19,101.0,348.0,1399,47.57,60.4275,64.75,12.33333333,-20.4375,0,1
1026.0,29,-318.0,387.0,9392,59.99,94.1625,131.5,16.66666667,-39.2025,2,0
216.75,26,-35.75,780.0,1967,29.99,43.325,36.0,3.333333333,-11.235,0,1
356.0,10,52.0,291.0,834,39.99,34.5075,7.25,6.666666667,-0.5575,0,0
206.5,20,-4.5,577.0,1354,10.0,12.7175,0.0,2.333333333,-0.2675,0,1
310.3333333,23,-310.3333333,285.0,1472,18.33,70.83666667,46.0,5.333333333,-65.83666667,2,1
1077.25,11,95.75,162.0,5964,59.99,75.275,68.5,18.33333333,-18.885,0,1
622.25,15,-0.25,443.0,3358,49.99,75.2725,41.0,56.0,-0.9425,0,1
25.66666667,16,-25.66666667,461.0,992,19.99666667,18.33,0.0,0.0,-13.33,0,1
179.75,11,14.25,328.0,1046,39.99,31.9175,0.0,0.0,0.8325,0,1
391.75,14,5.25,52.0,1646,44.99,71.9925,20.75,31.66666667,-37.0025,0,0
544.5,35,665.5,155.0,3336,42.49,74.52,0.0,7.666666667,58.66,3,0
378.0,12,-378.0,361.0,1645,39.9075,38.5575,6.0,11.66666667,-8.5675,0,0
663.25,15,-274.25,210.0,2959,39.265,44.195,0.0,47.0,-3.745,0,0
420.75,17,-105.75,526.0,1725,29.99,60.89,79.0,10.33333333,-27.65,0,0
982.0,32,-135.0,477.0,8091,45.0,104.33,219.5,15.66666667,-41.63,2,1
640.0,20,-216.0,596.0,4463,44.99,39.9,9.75,7.0,-4.91,0,1
84.5,13,68.5,388.0,395,44.99,35.485,0.0,4.666666667,0.495,0,0
210.0,37,1.0,1132.0,4457,29.99,34.4275,4.25,4.666666667,-0.8175,0,1
36.75,21,-21.75,629.0,313,30.0,28.5,0.0,1.333333333,0.0,0,0
304.75,32,8.25,967.0,1794,39.99,30.26,0.0,1.333333333,-0.27,0,0
134.75,12,-134.75,355.0,1547,54.99,91.9475,0.0,10.0,-37.9575,0,1
444.25,15,1307.75,280.0,1818,35.2775,102.6,152.75,4.0,277.8,3,1
869.0,16,144.0,197.0,4892,65.4725,73.6075,18.75,18.0,6.3825,0,0
589.25,9,-83.25,272.0,872,44.99,34.99,0.0,11.0,0.0,0,0
41.0,30,18.0,903.0,356,16.99,22.11,9.25,0.0,8.37,0,1
284.75,15,-104.75,388.0,2259,49.99,27.895,0.0,6.666666667,0.765,0,0
1728.75,42,-144.75,364.0,32318,75.0,95.4975,54.75,19.66666667,-20.4975,0,0
326.0,16,-270.0,485.0,1273,39.99,74.0375,124.25,6.0,-44.0475,2,1
46.5,31,-0.5,926.0,4761,29.99,30.2375,0.0,3.666666667,-0.2475,0,1
16.25,26,2.75,780.0,201,19.99,23.24,0.0,1.333333333,0.0,0,1
246.5,7,-38.5,210.0,923,84.99,74.99,0.0,4.666666667,0.0,0,0
402.5,9,73.5,268.0,996,10.0,19.2625,30.25,0.0,-0.5625,0,0
3.25,26,3.75,786.0,98,29.99,29.99,0.0,0.0,0.0,0,0
364.0,11,-37.0,321.0,1147,69.99,65.4675,0.0,4.666666667,-0.2475,0,1
1014.0,15,-272.0,101.0,5921,50.0,57.5475,76.0,3.666666667,-57.5475,2,1
135.0,7,47.0,204.0,143,44.99,33.735,0.0,0.666666667,-0.495,0,0
87.25,25,-71.25,769.0,1444,29.99,30.26,0.0,1.0,-0.27,0,1
235.25,13,114.75,388.0,309,39.99,32.4975,6.0,0.0,5.8925,0,0
87.5,42,-26.5,1270.0,1015,29.99,34.7475,0.0,2.0,-1.5075,0,1
67.5,11,-67.5,330.0,149,10.0,10.0,0.0,0.333333333,0.0,0,1
233.25,21,-140.25,118.0,2382,39.99,36.665,2.0,5.666666667,-4.725,0,1
364.5,15,-364.5,250.0,2430,15.6,47.435,100.5,9.0,-47.435,2,0
28.0,26,-28.0,761.0,335,50.0,56.24,0.0,0.0,0.0,0,0
214.75,25,-22.75,736.0,880,30.0,30.2475,0.0,4.0,-0.2475,0,0
34.75,15,1.25,334.0,453,29.99,30.5075,0.0,0.333333333,0.4725,0,1
168.0,12,-168.0,110.0,2310,19.6625,29.7125,43.0,0.0,-29.7125,0,0
468.0,17,20.0,509.0,776,39.99,37.3125,0.25,1.666666667,21.5775,0,0
6.75,8,-6.75,251.0,483,19.51,11.5125,0.0,0.0,-11.5125,0,1
67.25,32,18.75,489.0,4631,10.0,10.2475,0.0,1.0,-0.2475,0,1
211.75,44,-76.75,218.0,1637,37.4925,30.09,0.25,2.0,-29.7,0,1
759.5,13,-170.5,29.0,3880,69.99,48.88,0.0,8.0,24.21,0,1
697.5,54,322.5,435.0,12344,48.75,67.1375,158.25,0.666666667,20.6625,0,0
0.0,25,0.0,752.0,101,5.0,8.25,0.0,0.0,0.0,0,1
318.5,11,-217.5,321.0,1015,25.0,66.9075,94.0,14.66666667,-66.9075,2,1
286.75,29,-194.75,887.0,1465,42.49,51.115,34.5,20.66666667,-8.625,0,1
1118.75,7,128.25,189.0,1502,40.03,45.13,2.75,52.66666667,2.86,0,1
426.25,47,-35.25,481.0,7713,29.99,35.65,0.0,5.0,-0.56,0,0
329.75,11,-329.75,325.0,1933,43.995,38.8425,6.25,6.666666667,-96.3225,2,0
384.0,13,-87.0,369.0,1821,54.99,57.5225,22.0,41.33333333,-6.5825,0,1
110.0,14,38.0,418.0,565,29.99,30.0875,0.25,7.0,0.2925,0,1
190.75,17,-65.75,511.0,1722,29.99,39.68,27.0,1.333333333,-11.19,0,1
209.75,14,68.25,423.0,782,39.99,40.5975,0.0,7.0,0.3825,0,1
439.25,48,298.75,404.0,5603,52.5225,48.115,0.0,4.333333333,64.275,3,0
154.0,25,-29.0,758.0,1839,29.99,38.635,15.5,8.0,-3.525,0,0
242.75,21,20.25,273.0,810,39.99,31.415,0.0,9.666666667,-2.355,0,0
1597.75,27,-382.75,109.0,12814,59.99,82.2125,84.5,26.66666667,-18.4425,0,0
18.5,31,16.5,950.0,419,16.99,16.765,1.25,0.666666667,1.875,0,1
958.25,30,163.75,50.0,11067,94.99,85.2,0.0,13.0,-0.21,0,0
100.5,6,83.5,184.0,171,44.99,35.305,0.0,2.333333333,-0.315,0,0
606.25,12,32.75,-2.0,2010,46.28,80.8775,108.0,18.0,40.4725,0,0
745.75,7,86.25,198.0,537,44.99,35.485,0.0,52.66666667,-0.495,0,0
618.5,7,134.5,196.0,1385,49.99,41.3375,0.25,21.33333333,3.6525,0,0
375.25,12,100.75,350.0,1074,39.99,30.2375,0.0,0.0,-0.2475,0,0
261.0,8,82.0,39.0,364,44.99,35.0875,0.25,1.0,-0.0975,0,0
3.0,7,-3.0,189.0,17,29.99,20.2825,0.25,0.0,-0.2925,0,0
393.5,34,-39.5,669.0,4979,86.99,68.8775,3.5,7.333333333,-0.1875,0,0
323.5,12,207.5,378.0,1950,57.49,58.5375,0.0,1.666666667,-0.8675,0,1
1253.5,26,18.5,774.0,6516,74.99,115.9775,108.75,16.0,-9.5575,0,1
1937.0,6,-400.0,181.0,4614,104.1175,160.2375,167.5,42.0,-48.7875,2,1
624.5,32,62.5,144.0,7304,50.0,64.52,22.0,5.333333333,12.18,0,0
110.0,22,43.0,547.0,1883,29.99,32.0125,0.0,8.0,0.4675,0,1
0.0,41,0.0,706.0,3137,45.4575,45.4575,0.0,0.0,4.5425,0,1
229.75,17,22.25,446.0,1313,34.9875,35.4825,0.0,2.333333333,-2.9925,0,0
649.5,17,-257.5,500.0,1987,50.8775,88.0575,37.25,18.33333333,-35.1875,0,1
485.25,14,-485.25,116.0,2158,18.4175,28.7,43.75,9.333333333,-19.6,0,1
474.5,19,57.5,571.0,1114,50.0,59.3,29.5,8.0,-1.2,0,1
1448.75,11,412.25,93.0,3675,59.99,131.785,224.25,112.0,-40.275,2,1
5.5,22,-5.5,73.0,864,15.0,34.425,1.75,0.0,-19.425,0,1
529.75,7,-191.75,208.0,846,44.99,53.84,27.5,13.66666667,-11.92,0,0
409.0,33,197.0,477.0,7388,50.0,54.83,0.0,3.0,2.52,0,0
588.0,16,204.0,227.0,4954,49.99,55.3475,1.25,7.0,-0.1275,0,0
433.5,28,-239.5,325.0,6115,69.99,53.09,7.75,30.66666667,-3.1,0,1
158.75,20,-73.75,597.0,1272,29.99,30.26,0.0,1.666666667,-0.27,0,0
455.0,14,-19.0,406.0,2191,31.98,40.8425,18.25,6.333333333,10.6175,0,0
66.5,19,-29.5,572.0,2346,32.49,34.71,5.75,1.666666667,-2.22,0,1
2507.75,16,-1724.75,209.0,21357,110.1925,218.5725,288.25,19.33333333,-103.7525,2,1
817.5,33,-176.5,616.0,2245,50.0,50.0,0.0,14.0,0.0,0,1
270.75,17,-270.75,489.0,1451,86.7425,84.8375,10.75,2.0,0.1525,0,1
831.25,36,-174.25,48.0,13979,55.4175,100.42,54.5,10.33333333,-43.89,2,0
1912.25,32,1108.75,26.0,7087,84.99,526.99,0.0,115.3333333,753.47,3,0
840.25,15,97.75,156.0,8692,74.99,77.69,0.0,15.0,-0.6,0,1
1318.75,7,120.25,196.0,1619,69.115,113.2825,123.0,35.33333333,-98.3925,2,1
1159.0,34,104.0,1031.0,1611,44.99,60.9325,72.0,8.666666667,-22.9725,0,0
1581.0,13,761.0,126.0,7625,84.99,139.785,116.5,38.66666667,83.615,3,1
506.0,24,-43.0,740.0,4319,50.0,50.2,9.0,8.0,-2.7,0,1
398.75,7,179.25,207.0,1265,44.99,45.54,21.5,19.0,25.33,0,0
612.0,14,-305.0,80.0,2469,57.4425,113.37,63.5,8.666666667,-69.38,2,1
1.0,21,3.0,363.0,1462,32.8225,19.6725,0.0,0.0,-2.6825,0,1
691.75,29,-110.75,855.0,14496,75.0,76.4975,0.0,7.333333333,-1.4975,0,1
228.75,17,45.25,129.0,1009,49.99,43.4875,0.0,0.0,-0.2475,0,1
121.75,23,8.25,195.0,2178,32.4475,81.4925,0.0,0.666666667,-47.1825,0,0
242.25,24,-16.25,279.0,1140,49.99,56.725,0.0,4.333333333,0.495,0,1
248.0,34,-36.0,872.0,2003,30.0,33.5875,10.25,2.666666667,-3.5875,0,0
7.5,16,-1.5,478.0,213,39.99,30.0875,0.0,0.0,-0.0975,0,1
610.25,12,17.75,296.0,1564,39.99,51.475,61.0,16.0,16.115,0,1
402.0,28,310.0,823.0,2612,34.98,53.4675,74.5,6.0,24.1625,0,1
463.0,10,-52.0,195.0,839,44.99,41.09,5.25,8.666666667,-2.1,0,0
6.5,17,3.5,507.0,134,10.0,10.0,0.0,0.333333333,0.0,0,1
84.0,37,-58.0,1105.0,2123,30.0,15.6,0.0,1.0,-15.6,0,1
540.5,13,138.5,4.0,2812,33.7425,19.1525,4.0,11.66666667,-19.1525,0,1
689.0,20,-276.0,608.0,5091,71.4475,110.19,64.0,10.33333333,-33.1,0,1
227.5,11,-78.5,310.0,673,69.99,59.99,0.0,2.666666667,0.0,0,0
668.75,12,-6.75,337.0,1530,44.99,47.2775,29.5,8.666666667,27.7125,0,1
706.75,10,71.25,314.0,2914,39.99,48.7075,35.5,14.66666667,-14.2775,0,1
561.25,26,-6.25,775.0,5585,99.99,99.99,0.0,28.33333333,0.0,0,1
0.0,32,0.0,507.0,3781,3.75,7.045,0.0,0.0,-3.795,0,0
220.25,22,-211.25,127.0,330,23.945,49.01,0.0,4.333333333,-49.01,0,0
652.5,40,-251.5,519.0,7208,37.98,56.5275,66.25,4.333333333,-12.3475,0,1
916.5,12,-685.5,376.0,5257,59.99,91.1,119.0,48.0,-39.82,2,1
249.25,12,4.75,352.0,1237,33.7425,26.2425,0.0,3.333333333,-26.2425,0,1
753.25,10,193.75,291.0,2546,59.99,69.89,39.75,5.333333333,38.5,0,0
64.75,15,64.25,441.0,434,30.0,30.4525,0.75,1.666666667,-0.4525,0,1
644.25,14,-216.25,427.0,4132,69.99,70.46,12.0,12.0,-10.47,0,0
229.25,15,-10.25,444.0,820,35.99,25.99,0.0,6.666666667,4.0,0,0
719.75,11,717.25,330.0,1261,44.99,70.445,77.0,11.0,77.465,3,0
46.25,34,-18.25,123.0,834,44.99,35.31,0.0,1.333333333,-0.32,0,0
1017.5,11,-139.5,317.0,2756,41.28,76.93,89.75,23.0,-32.94,0,0
364.5,7,-364.5,148.0,1179,44.5575,46.12,0.0,22.0,-97.08,2,0
130.0,17,-23.0,460.0,1022,29.99,29.99,0.0,3.333333333,0.0,0,1
181.5,30,-108.5,548.0,1583,30.0,31.5575,0.0,2.666666667,-1.5575,0,1
821.0,13,292.0,408.0,3901,49.99,61.385,23.5,12.66666667,23.445,0,1
550.75,11,-216.75,73.0,3791,69.99,60.49,0.0,14.0,-6.5,0,1
803.5,17,-337.5,489.0,1365,44.99,34.7275,9.25,7.666666667,-3.2375,0,0
274.25,52,-11.25,611.0,4056,30.0,30.0,0.0,5.666666667,0.0,0,0
1315.0,29,-135.0,99.0,16012,59.99,55.72,12.5,64.0,-3.75,0,1
246.6666667,12,-246.6666667,358.0,1859,16.66333333,18.99,0.0,4.666666667,-13.99,0,1
225.75,11,-0.75,334.0,1111,44.99,34.99,0.0,4.666666667,0.0,0,0
788.75,14,676.25,36.0,4506,59.99,84.8575,116.0,9.666666667,109.7225,3,1
858.5,33,76.5,57.0,4874,55.6375,59.1825,1.0,8.0,-58.1625,0,0
92.5,29,110.5,889.0,396,29.99,39.1775,17.0,2.666666667,18.5925,0,0
754.75,14,-71.75,5.0,6789,94.2,90.5875,0.0,7.0,-4.5075,0,0
45.25,32,-45.25,958.0,926,42.49,42.7375,0.0,0.0,-0.2475,0,1
359.5,22,20.5,657.0,2279,34.98,35.83,0.0,12.33333333,-0.85,0,1
498.0,20,-26.0,590.0,2681,10.0,23.2225,43.25,4.333333333,12.3675,0,1
0.0,11,0.0,323.0,703,39.99,29.99,0.0,0.0,0.0,0,1
398.75,32,-174.75,582.0,4712,59.99,51.51,0.0,35.33333333,1.73,0,1
177.5,27,23.5,432.0,3976,10.0,8.9325,0.5,5.333333333,0.5475,0,1
461.0,19,206.0,198.0,1997,44.99,38.7025,22.0,25.66666667,0.5375,0,1
1802.75,11,-335.75,332.0,1174,46.24,34.99,0.0,3.333333333,0.0,0,1
297.0,6,-111.0,183.0,341,44.99,39.89,12.25,1.666666667,-4.9,0,0
117.75,10,-115.75,301.0,446,54.99,46.55,0.0,0.0,-1.17,0,0
1441.5,39,-992.5,169.0,24571,109.98,153.77,239.0,0.0,-48.79,2,1
1672.5,15,-276.5,85.0,4919,59.99,58.47,8.75,14.66666667,-4.49,0,0
592.25,12,50.75,368.0,1731,49.99,73.375,75.5,6.666666667,19.515,0,0
643.25,12,253.75,359.0,1284,59.99,62.7075,0.0,0.0,-12.7175,0,1
179.25,33,1.75,999.0,699,29.99,27.85,2.25,4.0,0.99,0,0
624.0,19,-130.0,175.0,1954,35.99,37.2,0.0,6.0,0.77,0,0
802.0,34,86.0,62.0,7806,50.0,86.495,140.75,7.333333333,30.225,0,1
458.5,10,20.5,293.0,1752,39.99,43.8775,28.25,23.66666667,-2.8875,0,1
164.25,22,202.75,660.0,1233,24.99,36.1,41.0,0.666666667,31.44,0,0
1426.5,15,-77.5,297.0,6672,59.99,109.34,174.0,13.0,-46.26,2,1
694.25,44,-83.25,794.0,6252,49.99,50.5975,0.0,6.333333333,-0.1575,0,0
1112.5,7,-122.5,198.0,1788,54.99,44.92,17.5,14.66666667,11.91,0,1
815.25,11,23.75,340.0,2533,59.99,75.5725,79.5,0.0,27.2175,0,0
128.0,10,-85.0,304.0,613,39.99,30.26,0.25,3.666666667,-0.27,0,0
841.75,15,226.25,66.0,2469,30.0,87.375,90.5,16.33333333,28.195,0,1
215.0,11,99.0,318.0,632,52.49,42.49,0.0,1.333333333,-7.5,0,0
179.5,38,-54.5,655.0,2308,30.0,30.895,0.0,2.0,-0.145,0,0
289.25,14,119.75,422.0,1539,30.0,51.0875,60.25,1.666666667,24.0625,0,0
681.75,7,33.25,215.0,586,48.82,82.805,110.5,11.33333333,31.285,0,1
189.0,41,25.0,755.0,10717,62.115,55.035,0.0,0.666666667,-3.065,0,0
395.75,21,-211.75,638.0,2043,29.99,34.4675,5.25,17.33333333,-4.9275,0,1
1011.5,17,726.5,509.0,2272,75.0,158.895,86.75,12.33333333,192.185,3,1
279.75,23,-234.75,706.0,8924,49.99,62.6775,27.5,1.0,-12.6875,0,1
925.0,7,247.0,222.0,808,44.99,41.09,8.75,27.0,-2.14,0,1
260.25,23,119.75,178.0,2730,54.91,47.41,0.0,5.333333333,-7.74,0,0
74.75,23,-11.75,465.0,965,49.99,53.24,0.0,2.333333333,0.0,0,0
742.5,11,-226.5,99.0,3398,54.99,72.155,16.0,12.0,-30.775,0,1
1.0,18,-1.0,539.0,6,29.99,29.99,0.0,0.0,0.0,0,0
327.0,10,73.0,300.0,792,44.99,43.255,17.75,0.0,20.835,0,0
67.25,18,-26.25,528.0,969,10.0,13.33,0.0,2.666666667,-3.33,0,0
375.0,11,-75.0,340.0,1805,39.99,51.1875,53.5,7.333333333,-17.9475,0,1
1380.5,8,-277.5,94.0,3451,47.49,65.245,7.25,118.6666667,-30.255,2,0
154.0,8,-8.0,94.0,634,29.99,30.2375,0.0,5.0,-0.2475,0,0
147.5,19,-147.5,510.0,1584,17.655,33.945,41.5,6.666666667,-66.935,2,1
0.0,14,0.0,421.0,6592,10.0,14.0,0.0,0.0,0.0,0,1
289.5,13,-15.5,368.0,1023,44.99,36.4375,0.0,6.333333333,-1.4475,0,1
1496.5,37,715.5,43.0,10883,70.625,232.65,401.5,24.66666667,202.26,3,0
1336.25,14,-619.25,312.0,3309,44.99,138.7625,218.0,22.66666667,-103.7725,2,1
761.0,20,137.0,195.0,2705,49.99,77.0025,94.75,23.66666667,59.6875,3,1
798.75,10,394.25,9.0,1398,52.8125,75.2425,84.75,4.0,61.5875,3,0
570.0,17,-39.0,104.0,3323,50.0,72.32,42.5,20.33333333,-22.32,0,0
102.75,14,-19.75,437.0,796,39.99,35.69,2.25,7.333333333,-1.19,0,0
692.25,12,62.75,359.0,2600,44.99,65.42,76.75,0.0,-8.23,0,1
44.75,48,-44.75,575.0,2665,47.2425,48.89,0.0,0.666666667,-13.9,0,1
134.5,47,-63.5,1432.0,3704,30.0,30.495,0.0,2.0,-0.495,0,1
794.25,36,-157.25,127.0,4750,65.9975,108.25,55.0,5.333333333,-18.42,0,0
297.75,10,72.25,243.0,948,44.99,35.79,0.0,4.666666667,0.19,0,0
556.75,14,-434.75,407.0,3370,94.99,85.485,0.0,12.33333333,-0.495,0,1
1182.0,10,633.0,280.0,1598,81.65,205.795,287.25,22.66666667,8.185,0,0
452.25,24,-278.25,296.0,5864,30.0,43.26,17.25,3.333333333,-11.61,0,1
330.75,25,-146.75,732.0,5107,30.0,30.0,0.0,12.0,0.0,0,1
71.5,24,-0.5,744.0,582,33.01,36.26,0.0,4.666666667,-3.02,0,0
0.0,33,0.0,510.0,6793,29.99,19.99,0.0,0.333333333,0.0,0,1
890.75,8,-308.75,241.0,2575,69.99,62.69,31.75,31.66666667,-12.7,0,0
305.75,21,-120.75,184.0,2457,54.405,95.2725,0.0,1.333333333,-27.2925,0,1
45.25,19,21.75,85.0,376,29.99,29.99,0.0,6.0,0.0,0,0
864.25,18,153.75,521.0,2258,49.99,53.19,8.0,7.333333333,-3.2,0,0
697.0,7,-24.0,206.0,769,44.99,55.25,54.5,5.666666667,-16.53,0,1
108.75,47,-22.75,1415.0,1776,29.99,36.4175,12.0,1.333333333,-3.4575,0,1
608.0,9,3.0,274.0,706,44.99,34.99,0.0,3.666666667,0.0,0,0
1019.5,6,38.5,187.0,854,69.99,56.1325,13.5,8.0,-4.1625,0,0
541.75,30,-332.75,279.0,4324,29.99,73.775,97.75,4.0,-40.995,2,1
1317.666667,16,0.0,458.0,5311,56.66,87.07666667,137.6666667,10.0,0.0,0,1
